reconstruction_error,true_class,predicted_class,alert
0.283920805462787,0,0,0
0.21684587780002165,0,0,0
0.0656835661631394,0,0,0
0.4410935529121799,0,0,0
0.6209482997660981,0,0,0
0.21745018109374648,0,0,0
0.9023175340723447,0,0,0
0.18088728504230434,0,0,0
0.9758291150987757,0,0,0
0.2945511611924761,0,0,0
0.5020334755746813,0,0,0
0.5031007836902287,0,0,0
0.21583053322276935,0,0,0
0.21016299689750298,0,0,0
0.2719209217963808,0,0,0
0.07616884733690123,0,0,0
0.24873201813806192,0,0,0
0.29539876138491183,0,0,0
1.1918414128243744,0,0,0
0.6082859686790945,0,0,0
0.46385548496372164,0,0,0
0.16807827591318067,0,0,0
0.2042136711534152,0,0,0
0.2430774834953185,0,0,0
0.110187117591072,0,0,0
0.30415210193123954,0,0,0
0.6234058695499163,0,0,0
0.4003144228184717,0,0,0
0.19948837683642856,0,0,0
0.24745632779875595,0,0,0
0.1586759082973176,0,0,0
0.18275804489748756,0,0,0
0.32137667008289766,0,0,0
1.3492523147402886,0,0,0
0.15638434743694693,0,0,0
0.4173920851329949,0,0,0
0.49116284402664817,0,0,0
0.454856050250778,0,0,0
0.22706451973552352,0,0,0
0.16678015279507644,0,0,0
0.2643529217257309,0,0,0
0.40037437376943075,0,0,0
0.9647231295776777,0,0,0
0.26938522806422555,0,0,0
0.1260214148414869,0,0,0
0.24475813504920027,0,0,0
0.2263580707844107,0,0,0
1.0705158416097307,0,0,0
0.227277253670107,0,0,0
0.22296541936225459,0,0,0
0.32662194315103377,0,0,0
0.1045995784863705,0,0,0
0.13924463122782627,0,0,0
0.14201731852549082,0,0,0
0.21812788911515685,0,0,0
0.24223300756908842,0,0,0
0.1344781951952865,0,0,0
0.2832373987489189,0,0,0
0.1133180218197746,0,0,0
0.12641186483752426,0,0,0
0.21316312686432182,0,0,0
0.10532480542081038,0,0,0
0.08605540127818113,0,0,0
0.2710086660538392,0,0,0
0.21649834051471722,0,0,0
0.15178597006311753,0,0,0
0.07863432202660454,0,0,0
0.480444093654259,0,0,0
0.17349397746152712,0,0,0
0.28680774648322876,0,0,0
0.28301322883630403,0,0,0
0.3943808647589399,0,0,0
0.15012998709150277,0,0,0
0.29172643938955833,0,0,0
0.5389080303125712,0,0,0
0.11998255697665809,0,0,0
0.0844906483253784,0,0,0
0.15311968524237882,0,0,0
0.19166597222700038,0,0,0
0.15473487367527092,0,0,0
0.13309308965661798,0,0,0
0.12625518874664982,0,0,0
0.19698892655573763,0,0,0
0.16855909228575233,0,0,0
0.3337355603508829,0,0,0
0.19905330415196157,0,0,0
0.20104746269184545,0,0,0
0.09964953534708444,0,0,0
0.35969627123817277,0,0,0
0.2073867904998898,0,0,0
0.2603059623158746,0,0,0
0.2634971216017118,0,0,0
0.12139009282054433,0,0,0
0.24134482717031924,0,0,0
0.10948097577171775,0,0,0
0.318887669589799,0,0,0
0.19750567382512166,0,0,0
0.13239951706870004,0,0,0
10.340343841780047,1,1,1
0.1608059651738406,0,0,0
0.43211030641839154,0,0,0
0.2820732790793838,0,0,0
0.15768086280481844,0,0,0
0.9545432174868578,0,0,0
0.3378229080334416,0,0,0
1.0549119715142337,0,0,0
0.10802026473950505,0,0,0
0.5260622783705133,0,0,0
0.5592997878792229,0,0,0
0.3747777637798671,0,0,0
0.16576318823471325,0,0,0
0.3913391408902876,0,0,0
0.4761975784894982,0,0,0
0.1795193526650893,0,0,0
0.4436166857237288,0,0,0
0.27034461474631544,0,0,0
0.2508281262047817,0,0,0
0.2087635649950314,0,0,0
0.42922030034375097,0,0,0
0.269551847198163,0,0,0
0.2562286149103515,0,0,0
0.5118972954717642,0,0,0
0.5688639881745627,0,0,0
0.1456414887623505,0,0,0
0.22868735831914166,0,0,0
0.18954247039838873,0,0,0
0.1502569712113808,0,0,0
0.7776632312302716,0,0,0
0.23400816126756174,0,0,0
0.3953357282767286,0,0,0
0.114301458104359,0,0,0
0.3956692309342779,0,0,0
0.28953784432202617,0,0,0
0.10672815223441405,0,0,0
0.29950727231449253,0,0,0
0.09130617004110621,0,0,0
0.14467962974745638,0,0,0
0.226653301597731,0,0,0
0.1509151158106838,0,0,0
0.09145189873742161,0,0,0
0.3720367169877834,0,0,0
0.12492325379236886,0,0,0
0.1632539769423932,0,0,0
0.3954359924115381,0,0,0
0.141088546430447,0,0,0
0.11759400628744508,0,0,0
0.13064542079327499,0,0,0
0.1536381701487062,0,0,0
0.17909988949641717,0,0,0
0.15505745436555948,0,0,0
0.32778492673712895,0,0,0
0.07398014198575052,0,0,0
0.14663166251844031,0,0,0
0.12506819018526355,0,0,0
0.1637932968824064,0,0,0
0.4830983602407169,0,0,0
0.23429846145741123,0,0,0
0.3965041156853414,0,0,0
0.4119660798364116,0,0,0
0.11373562884945264,0,0,0
0.8741412868656956,0,0,0
3.0883814723516827,0,1,1
0.13514535978825323,0,0,0
0.4431222571726366,0,0,0
0.27476319527179105,0,0,0
0.1363159251119982,0,0,0
0.13091351698081655,0,0,0
0.189683000975112,0,0,0
0.24204382180281445,0,0,0
0.22281914311994644,0,0,0
0.2385593084091641,0,0,0
0.6317052978670815,0,0,0
0.799687407463344,0,0,0
0.11235881169936078,0,0,0
0.26547074992756925,0,0,0
0.17930784442347328,0,0,0
1.0919852147045355,0,0,0
0.4128669834185746,0,0,0
0.15377902297161003,0,0,0
0.2077038500794745,0,0,0
0.3070633592087141,0,0,0
0.2155311006588668,0,0,0
0.15770943732369566,0,0,0
0.5491732208667305,0,0,0
0.18958020082965923,0,0,0
0.21482737954340875,0,0,0
0.1287465804357657,0,0,0
0.05272967655701002,0,0,0
0.3095138329562266,0,0,0
0.36498169937017283,0,0,0
0.10856088283340769,0,0,0
0.3282640814104253,0,0,0
0.2031830097896075,0,0,0
1.0229913389281327,0,0,0
0.30797857302361537,0,0,0
0.39122836245988046,0,0,0
0.16775629721601334,0,0,0
0.46496235858044227,0,0,0
0.1287465504346004,0,0,0
0.12482393647685909,0,0,0
0.11181387009249875,0,0,0
0.3450777608527354,0,0,0
0.11661890560754833,0,0,0
0.40383756971908835,0,0,0
0.27188773909915925,0,0,0
0.0754311953161014,0,0,0
0.1492652382183151,0,0,0
0.1488902988020747,0,0,0
0.21223286157196997,0,0,0
0.18939081469383784,0,0,0
0.12395361015452579,0,0,0
0.15902598632236561,0,0,0
0.1051618843383855,0,0,0
0.10076191798681598,0,0,0
0.2090076160161397,0,0,0
0.33286795348289133,0,0,0
0.8113287159952388,0,0,0
2.283897635634617,0,1,0
0.06909184354935616,0,0,0
0.1304270127110691,0,0,0
0.4883655718831671,0,0,0
0.1341213242612868,0,0,0
0.22692365099728687,0,0,0
0.1081376662630143,0,0,0
0.20548800146086776,0,0,0
0.2782921860809688,0,0,0
0.13352112268680905,0,0,0
0.29892287190099975,0,0,0
0.4648197145180995,0,0,0
0.1946122198535713,0,0,0
0.1878652309083033,0,0,0
0.10403544614766846,0,0,0
0.46101539552439574,0,0,0
0.4537345357701655,0,0,0
0.10601800227737933,0,0,0
0.25396730228307535,0,0,0
0.18335878686362417,0,0,0
0.19991885353480648,0,0,0
0.11854553924089171,0,0,0
0.15577082234198963,0,0,0
0.3947211346675448,0,0,0
0.28599043079699277,0,0,0
0.6024869765262967,0,0,0
0.10612365296311645,0,0,0
0.2893547158286712,0,0,0
0.5060671586099735,0,0,0
0.36325923077058725,0,0,0
0.18206140749898436,0,0,0
0.29863451299463517,0,0,0
0.3361984559734237,0,0,0
0.6884314297850327,0,0,0
0.04846957561259952,0,0,0
0.4438898738357248,0,0,0
0.2048452172475435,0,0,0
0.06410210983439664,0,0,0
0.09518103737113785,0,0,0
0.11564776529347899,0,0,0
0.12863593568723866,0,0,0
0.3588057331413808,0,0,0
0.2267506968776557,0,0,0
0.154572627675889,0,0,0
0.4081444345719829,0,0,0
0.11208678020812697,0,0,0
0.11009038417735802,0,0,0
0.26287791602525057,0,0,0
0.14831868809879237,0,0,0
0.10573471231469136,0,0,0
0.1187028273494686,0,0,0
0.36965188484685013,0,0,0
0.24020736914502205,0,0,0
0.21100909990971775,0,0,0
0.20685750131825087,0,0,0
0.08516513994365783,0,0,0
0.2489443760969625,0,0,0
0.04904231507665297,0,0,0
0.23687627237174164,0,0,0
0.2540096887550574,0,0,0
0.14645371725558315,0,0,0
0.19682785059680027,0,0,0
0.5824080224717049,0,0,0
0.12357913172572947,0,0,0
0.21759395916657176,0,0,0
0.2635074756116207,0,0,0
0.1915909606372865,0,0,0
0.34897931635833224,0,0,0
0.11701604138513139,0,0,0
0.08795433215189767,0,0,0
0.5587121983959215,0,0,0
0.14150456329640995,0,0,0
0.3303996262027636,0,0,0
0.38795999914028656,0,0,0
0.44422706577221427,0,0,0
0.28579305699279856,0,0,0
0.5223500215318496,0,0,0
0.22460205211112685,0,0,0
0.1605242198367674,0,0,0
0.29839055536654946,0,0,0
0.19450763298749543,0,0,0
0.39043983312230796,0,0,0
0.4497937173323629,0,0,0
1.0214210227379938,0,0,0
0.08125057126358959,0,0,0
0.14508404976782466,0,0,0
0.30426335534872806,0,0,0
0.4528001865616547,0,0,0
0.23593836005849675,0,0,0
0.3448891803630049,0,0,0
0.2251124132597246,0,0,0
0.29972179313725367,0,0,0
0.3397749835350969,0,0,0
0.131712400474181,0,0,0
0.32044557183036304,0,0,0
0.2961026150061489,0,0,0
0.16510190061239963,0,0,0
0.15197187411477203,0,0,0
0.13536785227184872,0,0,0
0.2314023941612483,0,0,0
0.38931758151935053,0,0,0
0.21747925096054752,0,0,0
0.10811142506428276,0,0,0
0.28395944931271905,0,0,0
0.2560726975276334,0,0,0
1.2563615068095566,0,0,0
0.0683174056175594,0,0,0
0.202826559279746,0,0,0
0.18124947040073375,0,0,0
0.2643213033225421,0,0,0
0.1812109890994412,0,0,0
0.09442052104009677,0,0,0
0.05348115757023016,0,0,0
0.47890347752898815,0,0,0
0.37037568753139455,0,0,0
0.12039871053067457,0,0,0
0.36412600469668305,0,0,0
0.2669242165392222,0,0,0
0.2693792959584456,0,0,0
0.18464902358188837,0,0,0
0.15008319898607583,0,0,0
0.11552061704500441,0,0,0
0.5290644553436886,0,0,0
0.08440994069507783,0,0,0
0.11222188758951429,0,0,0
0.28583575005268336,0,0,0
0.1357593932671168,0,0,0
0.3389513911240928,0,0,0
0.2675338082473864,0,0,0
0.13473091929322276,0,0,0
0.22563934573481362,0,0,0
0.3132274340775642,0,0,0
0.11510514807514503,0,0,0
0.17335631501340462,0,0,0
0.08973993357966722,0,0,0
0.05606156351648093,0,0,0
0.264198739522675,0,0,0
0.0771037810131594,0,0,0
0.309381380386294,0,0,0
0.36620671240984365,0,0,0
0.09652248077163583,0,0,0
0.37351294281236663,0,0,0
0.11521998063184744,0,0,0
0.44350789362040544,0,0,0
0.12521846717961774,0,0,0
0.47572545249410303,0,0,0
0.10579847967756652,0,0,0
0.08799543125121927,0,0,0
0.2967422195693673,0,0,0
0.136687859005097,0,0,0
0.12573247933140658,0,0,0
0.37101760841581866,0,0,0
0.16653911599567922,0,0,0
0.2776648239518909,0,0,0
0.31289389890547314,0,0,0
0.13717930694176772,0,0,0
0.17285784115492342,0,0,0
0.27332560204719425,0,0,0
0.10031990885546453,0,0,0
0.15464240756698958,0,0,0
0.09310778102807316,0,0,0
0.10049313950049098,0,0,0
1.0248058747020914,0,0,0
0.7388380067255296,0,0,0
0.3809531255183699,0,0,0
0.3068818475255469,0,0,0
0.39914631137778916,0,0,0
0.2855103645621436,0,0,0
0.7846053177033824,0,0,0
0.18980004243100781,0,0,0
1.024495202512306,0,0,0
0.32516925830445703,0,0,0
0.3719914268441752,0,0,0
0.14378992661014514,0,0,0
0.049175847215461053,0,0,0
0.07309823484222434,0,0,0
0.3081226246336635,0,0,0
0.2978905244592779,0,0,0
0.12010060726125465,0,0,0
0.5952902911814949,0,0,0
0.18520348910722878,0,0,0
0.26920256343093013,0,0,0
0.13470254589262892,0,0,0
0.2682559485279134,0,0,0
0.16028778059876642,0,0,0
0.08980337791424299,0,0,0
0.1440394114847786,0,0,0
0.11788231665553982,0,0,0
0.427681791004149,0,0,0
0.09059716819173333,0,0,0
0.22353512470268858,0,0,0
0.42954867497210203,0,0,0
2.4832757028221755,0,1,0
0.12202651363694655,0,0,0
0.19810427868138708,0,0,0
0.3986550461671942,0,0,0
0.2420581546694102,0,0,0
0.0496063340231498,0,0,0
0.10810939274889787,0,0,0
0.13147679137427612,0,0,0
0.25851536339774656,0,0,0
0.16503472397859034,0,0,0
0.37167320070424437,0,0,0
0.6600712392317288,0,0,0
0.262234451393264,0,0,0
0.10278784232079868,0,0,0
0.11159035920479803,0,0,0
0.5739969446561853,0,0,0
0.22054218093465067,0,0,0
0.09324091183279729,0,0,0
0.16369821653645816,0,0,0
0.12474540155510186,0,0,0
0.11595677741775036,0,0,0
0.24448288369716592,0,0,0
0.21617978654227804,0,0,0
0.38783474247337507,0,0,0
0.6741206175442597,0,0,0
0.2271597805492046,0,0,0
0.15650341084993208,0,0,0
0.1408336860590705,0,0,0
0.16394239987623868,0,0,0
0.21711224745611266,0,0,0
0.29114101338593557,0,0,0
0.5708394151559345,0,0,0
0.3078304680836851,0,0,0
0.25163624045459443,0,0,0
0.09858450566682896,0,0,0
0.5530693928310394,0,0,0
0.28253141001212234,0,0,0
0.3773712576279085,0,0,0
0.1279847158125816,0,0,0
0.31017774014049465,0,0,0
0.2426673987715322,0,0,0
0.11979409718361791,0,0,0
0.2348208192892451,0,0,0
0.25036817675860584,0,0,0
0.35708351578480013,0,0,0
0.1149888517730411,0,0,0
0.14935859167559737,0,0,0
0.33740005471211043,0,0,0
0.14188536878253694,0,0,0
0.5016540131457053,0,0,0
1.0870647805622764,0,0,0
0.536252869408305,0,0,0
0.1437997077901734,0,0,0
0.192583232342428,0,0,0
0.2395623830142143,0,0,0
0.305220300412876,0,0,0
0.07373917991574763,0,0,0
0.8891511533302965,0,0,0
0.41338146150576544,0,0,0
0.2006164321760287,0,0,0
0.16869938781585728,0,0,0
0.20827111407532042,0,0,0
0.12265140845841656,0,0,0
1.385379008694678,0,0,0
0.2307490183589226,0,0,0
0.9452149298006581,0,0,0
0.33402097025655564,0,0,0
0.33824400903683255,0,0,0
0.11680960494758175,0,0,0
0.16832420049338964,0,0,0
0.13943052328169933,0,0,0
0.5840161377053438,0,0,0
0.2595921812522089,0,0,0
0.2890685606023702,0,0,0
0.24783536015208435,0,0,0
0.3416975462075135,0,0,0
0.12363036905125117,0,0,0
0.1880847025154022,0,0,0
0.4281225354395734,0,0,0
0.2855371247718342,0,0,0
0.33850340088361225,0,0,0
0.12641520018076355,0,0,0
0.35473111005519314,0,0,0
0.127484587153636,0,0,0
0.2468849569526154,0,0,0
0.2227857003398232,0,0,0
0.46010741575517927,0,0,0
0.12498722249822852,0,0,0
0.1856949661331667,0,0,0
1.2016181807621864,0,0,0
0.16219261701974336,0,0,0
0.11144872203020449,0,0,0
0.6949797231222341,0,0,0
0.2353505146255234,0,0,0
0.0625528388316034,0,0,0
0.1433990872735516,0,0,0
0.3888346358343077,0,0,0
0.21283192117471333,0,0,0
0.45011902753337735,0,0,0
0.15081174913341677,0,0,0
0.16014357677877641,0,0,0
4.606082885473342,1,1,1
0.19726186614967395,0,0,0
0.16453281786882096,0,0,0
0.10781215975279412,0,0,0
0.8500347036822382,0,0,0
0.38641576423312685,0,0,0
0.12285283617461218,0,0,0
0.09118909831124672,0,0,0
0.19332726028804684,0,0,0
0.11533286096432091,0,0,0
0.23849606405647192,0,0,0
0.15336840110498,0,0,0
0.057343221794278205,0,0,0
0.14533026896194476,0,0,0
0.25190630357851007,0,0,0
0.1324335810436123,0,0,0
1.1061644024966848,0,0,0
0.5363921685091217,0,0,0
0.07974457884693886,0,0,0
0.36170785286491464,0,0,0
0.6955082464756946,0,0,0
0.41357235835284156,0,0,0
0.2721219755768197,0,0,0
0.17087027327650564,0,0,0
0.5029375221196914,0,0,0
0.11934860492210722,0,0,0
0.12911346601940502,0,0,0
0.1410214488988321,0,0,0
0.271171343178245,0,0,0
0.2142651111976347,0,0,0
0.7317777593084603,0,0,0
0.5385897288341782,0,0,0
0.12920749751606986,0,0,0
0.18740184500573434,0,0,0
0.2623030702883809,0,0,0
0.1047448760091702,0,0,0
0.15569524341697014,0,0,0
0.19080496447057677,0,0,0
0.33900685465603264,0,0,0
0.1685220005875321,0,0,0
0.19231016861064051,0,0,0
0.5272764984139621,0,0,0
0.18271848282904904,0,0,0
0.0854854314837174,0,0,0
0.3060293665031593,0,0,0
0.19452759746916168,0,0,0
0.48045059323792305,0,0,0
0.36967870016550974,0,0,0
0.43694722169566913,0,0,0
0.15713424737241077,0,0,0
0.5622531727562831,0,0,0
1.9400642762288263,0,1,0
0.10441340167083743,0,0,0
0.2738412076647442,0,0,0
0.5675593071777153,0,0,0
0.5099071349338277,0,0,0
0.11436274277765347,0,0,0
0.7958447678947526,0,0,0
0.17704455474734213,0,0,0
0.16170135547475076,0,0,0
0.22899041731461944,0,0,0
0.19964432783588087,0,0,0
0.13081403737315853,0,0,0
0.11590942655921052,0,0,0
0.6397119832288936,0,0,0
0.2437757636341637,0,0,0
0.18288791844618238,0,0,0
0.1712810811137055,0,0,0
0.5149792357654607,0,0,0
0.2055610404927791,0,0,0
0.04573582060975559,0,0,0
0.16167365721043508,0,0,0
0.2588101848301042,0,0,0
0.07663878952153742,0,0,0
0.12731353074920912,0,0,0
0.6249725931307849,0,0,0
0.24683069399919286,0,0,0
0.3804276493646983,0,0,0
0.6227134590064586,0,0,0
0.33727330112722387,0,0,0
0.1524832525625017,0,0,0
0.13776929431610527,0,0,0
0.08509741312373872,0,0,0
0.33779228405628225,0,0,0
0.300257888013802,0,0,0
0.239221845589589,0,0,0
0.32130434938511526,0,0,0
0.1883088835130085,0,0,0
0.21123119934707238,0,0,0
0.3522451183332537,0,0,0
0.41966126926046576,0,0,0
0.28696118633129397,0,0,0
0.15034517968011993,0,0,0
0.4030802419323781,0,0,0
0.16403637594315015,0,0,0
0.11438093160207202,0,0,0
0.2800304922367283,0,0,0
0.3449282867704207,0,0,0
0.6907567137589127,0,0,0
0.11669313147327341,0,0,0
0.14216244047879378,0,0,0
0.43739155087486126,0,0,0
0.34562719552942445,0,0,0
0.16745470235860424,0,0,0
0.2866020700793508,0,0,0
0.5115769073280645,0,0,0
0.32968202285365816,0,0,0
0.2817201339189484,0,0,0
0.2428521215427907,0,0,0
0.08275206997327826,0,0,0
0.4616927225278298,0,0,0
0.18168291867582123,0,0,0
0.46518297759234245,0,0,0
0.15198292038767167,0,0,0
0.28191330495998296,0,0,0
0.7646496570801833,0,0,0
0.20466376616641008,0,0,0
0.25127675588416065,0,0,0
0.12047396550108959,0,0,0
0.34361843375893586,0,0,0
0.0791506598605487,0,0,0
0.257345808569459,0,0,0
0.18097692331432302,0,0,0
0.8117532185215086,0,0,0
0.6243656093344913,0,0,0
0.5975021809283808,0,0,0
0.2413056787911287,0,0,0
0.12543290819878986,0,0,0
0.5880525245061613,0,0,0
0.29776598188747283,0,0,0
0.16348490347624234,0,0,0
0.9679650741613665,0,0,0
0.2840135385478837,0,0,0
0.20011746883663706,0,0,0
0.4307442804022999,0,0,0
0.18497565437670124,0,0,0
0.3097673162700277,0,0,0
0.1068671852520769,0,0,0
0.21107778609684116,0,0,0
0.11700299096424276,0,0,0
0.21443444235875836,0,0,0
0.10281277027247257,0,0,0
0.3499814718912445,0,0,0
3.0444823326243418,0,1,1
0.4395062518085385,0,0,0
0.18714476110696943,0,0,0
0.6407974165145796,0,0,0
0.0631321485981276,0,0,0
0.08233927587109408,0,0,0
0.2914379145404818,0,0,0
0.19602913016837137,0,0,0
0.1696558446235879,0,0,0
0.13078171111931503,0,0,0
0.15408486185352846,0,0,0
0.2223153323802384,0,0,0
0.34570039648791856,0,0,0
0.10682411324452748,0,0,0
0.30411997451229583,0,0,0
0.2734478785704866,0,0,0
0.3619379838538793,0,0,0
0.6990219745389222,0,0,0
0.73116925170034,0,0,0
0.17615086511970648,0,0,0
0.621565633609891,0,0,0
0.13239827362081663,0,0,0
0.18020901644280135,0,0,0
0.19651479524477594,0,0,0
0.2016423494571624,0,0,0
0.43875058303227443,0,0,0
0.23045648622811118,0,0,0
0.2644882522042898,0,0,0
0.1740213227509295,0,0,0
0.2120268156276656,0,0,0
0.33730648209655717,0,0,0
0.18884333580790766,0,0,0
0.0807062202324202,0,0,0
0.23420143421054054,0,0,0
0.25990030387162283,0,0,0
0.49551543258195646,0,0,0
0.23725370313286626,0,0,0
0.1422103901048214,0,0,0
0.11706672785464532,0,0,0
0.24811467844380813,0,0,0
0.05034523473230493,0,0,0
0.07043718866054059,0,0,0
0.14212538551949844,0,0,0
0.11234357397714399,0,0,0
0.3922035040921352,0,0,0
0.14333833146043537,0,0,0
0.1530613046776588,0,0,0
0.3409029929195805,0,0,0
0.18486662436484036,0,0,0
0.8192819006102398,0,0,0
0.14822441026622035,0,0,0
0.2442863646293915,0,0,0
0.39158140220644017,0,0,0
0.10240983163654761,0,0,0
0.35422342492125336,0,0,0
0.21343619646692366,0,0,0
0.09925410230444373,0,0,0
0.342086141921734,0,0,0
0.33538304832446636,0,0,0
0.17482746537623742,0,0,0
0.09983219607274578,0,0,0
0.36844261981500775,0,0,0
0.9247424693151837,0,0,0
0.3003475269596289,0,0,0
0.14160639633604621,0,0,0
0.4038745673762447,0,0,0
0.24478371855934913,0,0,0
0.40037942693348116,0,0,0
0.3303337575941834,0,0,0
0.23830683569454736,0,0,0
0.07497887118768273,0,0,0
0.256860755929798,0,0,0
0.4262519052372414,0,0,0
0.65792729297602,0,0,0
0.3886550811143619,0,0,0
0.18965706684910952,0,0,0
0.3452290814262609,0,0,0
0.2997710382944063,0,0,0
0.136823098726541,0,0,0
0.1603586805091611,0,0,0
0.2651538516180786,0,0,0
0.20243213550086686,0,0,0
0.243746327899021,0,0,0
0.0800912416455673,0,0,0
0.2406638731897549,0,0,0
0.08144969786561897,0,0,0
0.15127263412427688,0,0,0
0.11440183303586376,0,0,0
0.19440907371529817,0,0,0
0.10202104846285052,0,0,0
0.7809644726818535,0,0,0
0.35682247650293014,0,0,0
0.14125703082358318,0,0,0
0.10059696543591184,0,0,0
0.3061395758621027,0,0,0
0.2385564337120912,0,0,0
0.11373972950043781,0,0,0
0.1655164909313915,0,0,0
1.6650859362314967,0,1,0
0.28543051550058407,0,0,0
0.39810327378762156,0,0,0
0.3552103786001532,0,0,0
0.12527334635021933,0,0,0
0.232794065603238,0,0,0
0.15185247813283886,0,0,0
0.09805344886922035,0,0,0
0.126493837092435,0,0,0
0.22781489241730127,0,0,0
0.26706432452421297,0,0,0
0.17463300143838126,0,0,0
0.3003769646007752,0,0,0
0.3080063963110261,0,0,0
0.25638349138416455,0,0,0
0.15410891945461194,0,0,0
0.1676816602553305,0,0,0
0.4178698904955469,0,0,0
0.16736676828068997,0,0,0
0.22148869761242146,0,0,0
0.4072815399123594,0,0,0
0.3126749654222616,0,0,0
0.19742421508607724,0,0,0
0.15300823080187537,0,0,0
0.06478081209819865,0,0,0
0.30979932222870776,0,0,0
0.2887539393513173,0,0,0
0.112164710467171,0,0,0
0.1802741079746838,0,0,0
0.6176211588907811,0,0,0
0.1775579814481836,0,0,0
0.1607527011685905,0,0,0
0.17917925563503048,0,0,0
0.34245301966286623,0,0,0
0.12881159037453868,0,0,0
0.4655391028037037,0,0,0
0.18022711469680425,0,0,0
0.242105735318412,0,0,0
1.0518170322646347,0,0,0
0.21398591706203698,0,0,0
0.337740785839148,0,0,0
0.5381419067068052,0,0,0
0.18541884535418302,0,0,0
0.2020050804763374,0,0,0
0.7416670781075333,0,0,0
0.3002573670318365,0,0,0
0.3356778098615743,0,0,0
0.44148369399893805,0,0,0
0.4450457268390559,0,0,0
0.07886417373824567,0,0,0
0.1104896431635851,0,0,0
0.18977203276178362,0,0,0
1.1125950101869024,0,0,0
0.34544792898566573,0,0,0
0.28656920318921875,0,0,0
0.39194569207165014,0,0,0
0.10847287007675614,0,0,0
0.18380766657210432,0,0,0
0.24522639892678702,0,0,0
0.3927092509110533,0,0,0
0.10654423731603273,0,0,0
0.2767428569769617,0,0,0
0.10791513149145142,0,0,0
0.2468283624589969,0,0,0
0.1986928132675189,0,0,0
0.39756519847734356,0,0,0
0.2972332274240705,0,0,0
0.13009839757961286,0,0,0
0.1508739016694479,0,0,0
0.13286750813221876,0,0,0
0.27732253735178247,0,0,0
0.18871681020367456,0,0,0
1.192259685711931,0,0,0
0.20013811290651268,0,0,0
0.19666413030145233,0,0,0
0.2590765876665857,0,0,0
0.19241813321258966,0,0,0
0.5760786893095821,0,0,0
0.18412479189170572,0,0,0
0.21739810861647588,0,0,0
0.08032312669196268,0,0,0
0.9804318530353108,0,0,0
0.5060990811008934,0,0,0
0.15260256874964512,0,0,0
0.5042348071292343,0,0,0
0.06102425087604808,0,0,0
0.26950091499171275,0,0,0
0.1448744305843072,0,0,0
0.18317178744871754,0,0,0
0.2806914126221625,0,0,0
0.19159327445034555,1,0,0
0.19735838946281284,0,0,0
0.20159782903029938,0,0,0
0.20228160168138384,0,0,0
0.2543017237214513,0,0,0
0.6393419743339634,0,0,0
0.11144987803902623,0,0,0
0.25426858567502114,0,0,0
1.0430642769421856,0,0,0
0.35858740016712437,0,0,0
0.15507858581171544,0,0,0
0.47046271935681716,0,0,0
0.10164213667646685,0,0,0
0.5436065010642998,0,0,0
0.3520108276532111,0,0,0
0.7126039907336194,0,0,0
0.6285651406813361,0,0,0
1.2626464761290983,0,0,0
0.2587127785571703,0,0,0
0.12239195868747034,0,0,0
0.17044339325495628,0,0,0
0.21255773461083666,0,0,0
0.11550953821210577,0,0,0
0.2312166117458512,0,0,0
0.22219250260439416,0,0,0
0.22187748734939997,0,0,0
0.25170761770345823,0,0,0
0.4774478294680315,0,0,0
0.2087602327859133,0,0,0
0.1294493260967192,0,0,0
0.19369791456975144,0,0,0
0.15996474420156695,0,0,0
0.1388285055452051,0,0,0
0.23868792572738534,0,0,0
0.12817290027795955,0,0,0
0.22073901953282365,0,0,0
0.5279585692562788,0,0,0
0.08791275155028419,0,0,0
0.2501966887141903,0,0,0
0.10058158218659778,0,0,0
0.6489630747654408,0,0,0
0.13963376130231203,0,0,0
0.494363942220687,0,0,0
0.14122408042126178,0,0,0
0.09127803224056247,0,0,0
0.6621810053821972,0,0,0
0.3971273586702423,0,0,0
0.6777175900491861,0,0,0
0.2755450699044165,0,0,0
0.12169529616198517,0,0,0
0.20041469273434484,0,0,0
0.6154156048693479,0,0,0
0.3402555870103925,0,0,0
0.26380118900893584,0,0,0
0.0772243332629924,0,0,0
0.24776142219235872,0,0,0
0.3269437521520944,0,0,0
0.20687547841669635,0,0,0
0.12050030723608188,0,0,0
0.12104907959765555,0,0,0
0.49015378373674984,0,0,0
0.450865723138277,0,0,0
0.08545846259251771,0,0,0
0.1120556901827962,0,0,0
0.2296823761584518,0,0,0
0.2251972866871089,0,0,0
0.23337790025125613,0,0,0
0.18397346391946015,0,0,0
0.23203723416086192,0,0,0
0.17850977812231286,0,0,0
0.13909678210324475,0,0,0
0.8818683280498482,0,0,0
0.2260834061765721,0,0,0
0.23873453353139454,0,0,0
0.2766866190156126,0,0,0
0.15885703650788477,0,0,0
0.31974601987687135,0,0,0
0.34295292387284665,0,0,0
0.14136675782808952,0,0,0
1.5173242132416496,0,0,0
0.18176436922486663,0,0,0
0.18268202401557415,0,0,0
0.2838812694584148,0,0,0
0.7223819549202534,0,0,0
0.4405476298997727,0,0,0
0.3182727049475846,0,0,0
0.17943795075894894,0,0,0
1.6880884612959213,0,1,0
0.28593684249379414,0,0,0
0.30863719014040414,0,0,0
0.11028850780592422,0,0,0
0.24139078465663746,0,0,0
0.3494613546903815,0,0,0
0.09544640567378791,0,0,0
